,windSpeed,humidity,temperature,Affluent_Achievers,Rising_Prosperity,Comfortable_Communities,Financially_Stretched,Urban_Adversity,Not_Private_Households,hour,day_of_week,month
2013-05-28 13:00:00,2.0,0.93,11.32,202.20299989999992,784.7110006999987,595.1899996,290.42299979999996,318.772,22.9670001,13,1,5
2013-05-28 14:00:00,1.69,0.94,11.01,196.3130002,774.381000099999,567.8090001000002,294.642,321.0220000000002,28.322000000000003,14,1,5
2013-05-28 15:00:00,1.57,0.89,11.53,192.19299999999998,763.887999999999,573.3400007000004,307.5019998000001,315.9090002000004,25.5760001,15,1,5
2013-05-28 16:00:00,2.33,0.86,11.59,218.85399940000002,819.2679996999993,666.4990002000002,349.4319999,343.4610002000002,25.5229999,16,1,5
2013-05-28 17:00:00,2.93,0.84,11.59,254.66299999999995,912.0220007999986,770.1389997000002,405.3569997000001,380.0089998000002,29.514000099999997,17,1,5
2013-05-28 18:00:00,2.67,0.85,11.47,261.7669997,1023.0440001999996,788.5480002999999,409.00499979999995,396.9139998000001,32.708000199999994,18,1,5
2013-05-28 19:00:00,2.07,0.84,10.87,239.4759999,1032.6829999999993,749.5230000999996,382.70799999999997,395.9869999,25.469000000000005,19,1,5
2013-05-28 20:00:00,1.36,0.87,10.36,248.72099969999996,1015.0989998,752.851,376.6209998999999,385.9570000000003,31.060000000000002,20,1,5
2013-05-28 21:00:00,1.36,0.87,10.22,254.11600060000004,990.2119997000002,747.3110004000002,375.3150002,365.86299989999975,26.779000000000003,21,1,5
2013-05-28 22:00:00,1.79,0.89,9.78,209.90099990000002,818.1100000999993,632.6940001999999,304.73400029999993,312.54300029999996,18.519,22,1,5
2013-04-18 23:00:00,5.89,0.69,8.02,150.378,657.9590004999998,480.73399989999996,219.88099989999995,266.0630002000001,14.302,23,3,4
2013-04-19 00:00:00,5.91,0.73,7.52,116.467,586.8510005999997,412.57699990000015,181.76399999999998,305.8800007000001,12.474,0,4,4
2013-04-19 01:00:00,5.27,0.74,7.47,107.84699999999997,484.64600019999995,337.64599969999983,156.13,241.79500010000027,13.473999999999997,1,4,4
2013-04-19 02:00:00,5.13,0.76,7.08,102.89899999999999,442.63599990000023,311.23000000000013,141.832,206.31899990000005,11.722000000000001,2,4,4
2013-04-19 03:00:00,5.05,0.77,7.59,97.95300010000003,414.6370002999998,312.55999970000005,143.03599999999994,180.89899980000004,9.895,3,4,4
2013-04-19 04:00:00,4.69,0.8,8.0,103.3689999,430.84699969999997,318.4609999999999,152.20399999999995,181.47900000000004,10.666,4,4,4
2013-04-19 05:00:00,4.48,0.85,7.68,127.47999990000002,530.3220000999999,415.10300020000005,207.5579999,203.53200000000012,15.904999799999999,5,4,4
2013-04-19 06:00:00,4.78,0.83,8.13,186.85999960000007,716.7400003999995,568.7299999999999,295.9880002,264.2929997999999,16.481000000000005,6,4,4
2013-04-19 07:00:00,4.72,0.78,8.64,216.13200010000003,828.4169995000002,638.9060003,324.7709996000001,301.44900000000007,21.706,7,4,4
2013-04-19 08:00:00,5.33,0.8,8.78,202.3260001,829.7480007999994,594.7599998,297.29600000000005,289.91400000000004,18.516000100000003,8,4,4
2013-04-19 09:00:00,5.12,0.65,9.74,201.8789999,785.7240001999996,586.7949994000002,281.08599989999993,288.8400000000001,21.211,9,4,4
2013-04-19 10:00:00,5.36,0.58,10.73,193.88499999999996,784.394999800001,563.8130005,272.21700009999995,293.2370000000001,22.892000099999997,10,4,4
2013-04-19 11:00:00,5.26,0.55,11.11,188.3849997,771.6539996999993,575.9739993000001,285.6040001999999,301.1450001999999,18.891000100000003,11,4,4
2013-04-19 12:00:00,4.81,0.54,11.31,198.09600039999998,743.8699998999996,566.7039997000002,274.83900040000003,285.4039998000001,18.939,12,4,4
2013-04-19 13:00:00,4.49,0.51,11.81,191.91899990000002,740.6269999999996,557.2499998999998,272.43,290.0189996000003,20.041000200000006,13,4,4
2013-04-19 14:00:00,3.98,0.51,11.88,176.15300000000002,707.1699995999998,545.1000001,282.51799990000006,303.42299990000015,20.189999999999998,14,4,4
2013-04-19 15:00:00,4.06,0.56,11.86,200.0740002,724.7520000000004,584.3070001000002,310.74999969999993,321.058,23.794000100000005,15,4,4
2013-04-19 16:00:00,3.54,0.58,11.82,234.36900059999994,786.7619993999997,668.6840003999998,347.2620001,357.17000049999984,21.859000099999996,16,4,4
2013-04-19 17:00:00,3.64,0.59,11.95,251.6940002,900.5149997999995,768.1569999999999,399.3719999000001,364.46500009999966,22.471999999999994,17,4,4
2013-04-19 18:00:00,3.95,0.63,10.77,258.48099980000006,997.4380007000002,797.8950004999999,408.0779998999999,398.36600010000006,29.054000099999996,18,4,4
2013-04-19 19:00:00,3.04,0.71,9.63,268.91799949999995,1059.5930006999995,840.6780000999998,426.6509999000001,418.49500000000006,32.1520002,19,4,4
2013-04-19 20:00:00,2.6,0.77,7.93,295.8349999,1095.0179996999984,880.0800001000001,444.25799989999996,420.8040000000002,28.470000000000006,20,4,4
2013-04-19 21:00:00,1.97,0.83,6.78,267.78499969999996,1009.1319999999997,804.6640000000002,389.4780003000001,375.0069993,22.1149999,21,4,4
2013-04-19 22:00:00,1.78,0.83,6.17,224.65100020000003,870.0940000999997,660.5320001,318.85999990000005,334.1680002000004,19.979,22,4,4
2013-05-15 23:00:00,1.6,0.87,6.57,148.19999970000003,640.1339993999998,465.34800010000015,224.2309999,248.52699980000014,17.648999999999997,23,2,5
2013-05-16 00:00:00,1.3,0.88,6.26,115.55700010000001,554.5230002,391.9489995,174.82999990000002,268.7789997,12.243999999999998,0,3,5
2013-05-16 01:00:00,1.32,0.93,5.24,102.55699990000002,467.26800009999994,327.02999999999986,149.84699970000005,202.3240004000001,14.177999999999997,1,3,5
2013-05-16 02:00:00,1.13,0.96,4.82,103.1650001,424.4639994999999,305.79400009999995,135.71400000000003,171.08,11.967000000000002,2,3,5
2013-05-16 03:00:00,0.68,0.96,4.59,102.44500009999999,403.549,299.8679998,137.29300000000003,160.8130001,10.898999999999997,3,3,5
2013-05-16 04:00:00,0.65,0.96,4.17,105.5209998,419.4230000000004,312.04400000000004,154.44600019999996,170.40699980000002,12.409,4,3,5
2013-05-16 05:00:00,0.81,0.96,4.19,126.48700000000001,513.9620004000002,393.24200040000017,208.6609999,180.989,16.152999899999998,5,3,5
2013-05-16 06:00:00,0.27,0.98,5.59,184.9620002,712.1029998999996,551.9269997000001,265.2659999,249.0020004000002,17.314999999999998,6,3,5
2013-05-16 07:00:00,0.57,0.92,7.81,207.33799989999997,810.2969995999997,594.7259995000002,285.8680002,292.7550004000001,25.8790001,7,3,5
2013-05-16 08:00:00,0.59,0.76,10.17,194.27299990000003,759.5529998999989,545.7350000000001,249.02000000000012,294.4310001000001,21.673000100000003,8,3,5
2013-05-16 09:00:00,1.07,0.64,11.94,177.9900001,720.7169995999999,513.2679998999998,260.216,267.8460002000001,21.1309999,9,3,5
2013-05-16 10:00:00,1.59,0.58,12.94,170.17399990000004,672.3390000999999,492.1049999000001,258.64900029999995,263.5689999000001,23.999000000000002,10,3,5
2013-05-16 11:00:00,1.93,0.52,13.78,162.89799980000004,653.0720000999985,505.28800009999986,253.00900009999995,260.8630002,22.599999800000003,11,3,5
2013-05-16 12:00:00,2.31,0.39,15.13,172.9479996,666.8990002999998,503.57200000000023,249.8889998,257.04899980000016,21.6800003,12,3,5
2013-05-16 13:00:00,2.28,0.45,14.08,158.194,668.0169994999994,478.82000010000013,236.62899999999993,270.7629999000001,17.4260001,13,3,5
2013-05-16 14:00:00,2.83,0.43,15.02,156.52100030000005,636.7330003000004,473.28600010000014,259.06899989999994,264.1260000000001,22.1660002,14,3,5
2013-05-16 15:00:00,3.77,0.5,14.07,175.2000002,699.6850002000003,532.6999996000001,288.481,309.5150002000005,23.698,15,3,5
2013-05-16 16:00:00,3.3,0.56,13.69,199.48800040000003,785.0850003999984,622.9330003000002,346.90700010000006,356.2480000000001,28.5250002,16,3,5
2013-05-16 17:00:00,3.58,0.62,12.84,227.77000019999997,883.3830003999991,707.7440000000005,368.5830001999999,381.1609999000001,26.2659999,17,3,5
2013-05-16 18:00:00,3.04,0.69,12.17,249.50199969999997,999.1949998000005,735.9129997999995,378.84000000000003,390.9489999000003,27.946,18,3,5
2013-05-16 19:00:00,3.23,0.74,11.35,236.59399999999994,1026.1799995999995,728.8069996,373.23399990000013,389.3989999999996,33.859,19,3,5
2013-05-16 20:00:00,3.39,0.81,10.16,267.83399990000004,1062.1959993999988,802.4479998999999,397.9429997000001,392.0580001999999,34.0950002,20,3,5
2013-05-16 21:00:00,2.48,0.8,9.52,259.01700009999996,1003.3609997999997,762.6329996999998,384.0750001000001,373.0009997999997,29.209999800000006,21,3,5
2013-05-16 22:00:00,2.37,0.81,9.29,204.07600019999995,823.7979999999995,611.2009993999997,295.78299999999984,307.84500020000013,22.534000000000006,22,3,5
2013-10-16 23:00:00,6.08,0.88,13.06,156.46800009999993,616.9160002999998,456.45400029999996,222.15500000000003,243.7430000000001,14.193999999999999,23,2,10
2013-10-17 00:00:00,5.86,0.88,13.11,112.836,567.5620012000005,394.12199960000015,177.747,268.0949998000002,11.27,0,3,10
2013-10-17 01:00:00,5.82,0.87,13.11,96.78400009999999,476.1339998999996,319.4080002,145.97000000000006,213.15300050000013,11.618,1,3,10
2013-10-17 02:00:00,5.74,0.87,12.69,91.19600000000001,428.9939994999999,286.22299999999996,135.737,176.45500009999992,9.956,2,3,10
2013-10-17 03:00:00,5.31,0.87,12.57,91.72000010000001,395.20699939999975,277.894,136.77599999999998,159.95600010000007,9.510000000000002,3,3,10
2013-10-17 04:00:00,4.67,0.9,11.82,99.83000009999999,412.8650005000003,299.5350001999999,151.097,165.1030002000001,12.331,4,3,10
2013-10-17 05:00:00,4.5,0.89,11.97,116.42000030000001,490.60800000000023,380.4319995999999,200.09900020000003,181.7620001000001,13.961000000000002,5,3,10
2013-10-17 06:00:00,4.67,0.9,12.76,191.40900000000002,723.7839998000001,559.6010004,275.44899999999996,250.25899970000015,15.383000000000003,6,3,10
2013-10-17 07:00:00,4.86,0.91,13.11,211.35699979999998,840.9860003999988,619.7809999000003,299.72699980000004,282.03399980000006,19.442999999999998,7,3,10
2013-10-17 08:00:00,4.35,0.88,13.33,200.3660002,773.9219996999992,609.4880004000001,284.2139998,288.0660001000003,16.315999999999995,8,3,10
2013-10-17 09:00:00,5.38,0.83,14.44,189.76899989999998,742.5879988999995,557.7699995000002,270.551,285.8800001000001,18.569000100000004,9,3,10
2013-10-17 10:00:00,5.98,0.78,15.43,174.11499999999998,692.6870010999999,537.0960001999998,259.866,272.38799970000014,20.703,10,3,10
2013-10-17 11:00:00,5.71,0.75,16.06,171.88199999999998,670.5189989999996,527.4000004000002,268.64000050000004,286.90800010000004,18.557000199999997,11,3,10
2013-10-17 12:00:00,5.08,0.72,17.29,170.1250001,698.0449993000001,526.4919998000001,260.68600000000004,287.7030001,17.957,12,3,10
2013-10-17 13:00:00,5.01,0.71,16.73,157.48799990000003,686.0860000999994,524.3770000000003,257.0810001,290.2360000000002,17.972,13,3,10
2013-10-17 14:00:00,4.06,0.73,16.89,154.908,655.809,524.8159993999999,274.3189999,292.66399980000006,22.5670002,14,3,10
2013-10-17 15:00:00,3.84,0.72,16.99,171.33000039999996,681.432999199999,551.3749998999999,282.8749999,292.7650000000001,21.776,15,3,10
2013-10-17 16:00:00,3.13,0.72,16.56,202.12300030000003,753.1309997999989,657.1739999000001,322.2359998000001,333.558,21.018000100000002,16,3,10
2013-10-17 17:00:00,2.27,0.8,14.91,271.0940003000001,925.4000008999994,789.0000006999999,412.3420002000001,382.8360003000003,27.545,17,3,10
2013-10-17 18:00:00,2.41,0.84,13.32,329.24000069999994,1182.2059984999996,936.4620000000002,482.1830004999998,430.19000000000017,29.5180001,18,3,10
2013-10-17 19:00:00,2.27,0.85,12.41,304.3380002,1181.0870007,878.9790001999996,447.7080002999999,413.22600009999985,31.475999899999998,19,3,10
2013-10-17 20:00:00,2.16,0.89,12.16,302.0399986000001,1104.6780009999998,829.2409996999996,419.44500040000014,395.0699997,32.2090001,20,3,10
2013-10-17 21:00:00,1.87,0.92,12.54,258.2229998,992.8909994,741.6809994999998,367.40699999999987,357.5859999000004,23.891,21,3,10
2013-10-17 22:00:00,1.19,0.96,12.24,199.99100019999997,796.0140006999998,609.2230000000002,290.56900010000004,300.7369999,22.904999899999993,22,3,10
2013-04-28 23:00:00,6.32,0.71,8.5,153.5060002,631.4870005000005,466.3190001999999,228.31800009999995,274.28600000000023,14.376000000000001,23,6,4
2013-04-29 00:00:00,6.14,0.79,8.42,119.81699990000001,571.0090003,392.6209998999998,182.1550000999999,289.6680004000001,10.477999999999998,0,0,4
2013-04-29 01:00:00,5.41,0.84,8.06,105.2559999,492.7149999999999,319.02900030000006,152.38599999999997,220.09099959999998,10.544999999999998,1,0,4
2013-04-29 02:00:00,5.17,0.85,8.04,97.93600010000002,437.2140000000002,297.05499990000004,141.415,188.40899990000014,8.731,2,0,4
2013-04-29 03:00:00,4.51,0.87,8.05,96.867,417.74000010000003,290.3369999,143.825,172.00599980000004,8.443999999999999,3,0,4
2013-04-29 04:00:00,4.44,0.87,8.04,103.096,431.6020004999999,309.23800000000006,154.2639999,177.48200000000003,10.4320001,4,0,4
2013-04-29 05:00:00,5.1,0.82,8.11,124.6989999,517.7610000999998,401.15200030000005,212.21199999999993,203.05400029999996,15.669000000000004,5,0,4
2013-04-29 06:00:00,5.36,0.7,7.98,182.16699980000004,717.2279999000004,548.6670002000001,294.5829996999999,265.6829999999998,21.465999999999994,6,0,4
2013-04-29 07:00:00,5.44,0.67,8.22,211.72900020000003,792.9560005999995,618.0189997,317.14399990000015,294.2050001000002,23.048000000000002,7,0,4
2013-04-29 08:00:00,5.69,0.57,9.15,200.79700039999997,752.9999998999994,572.1109998999999,296.951,281.67900039999995,19.608999799999996,8,0,4
2013-04-29 09:00:00,5.57,0.53,10.31,181.32099979999998,698.0099998999997,542.0289998000001,284.8510001,273.5380002000002,17.4280001,9,0,4
2013-04-29 10:00:00,5.37,0.5,11.45,179.9259995,654.2660010999999,545.8639998000003,271.42799979999995,283.5940000999999,21.900999999999996,10,0,4
2013-04-29 11:00:00,5.27,0.48,11.92,187.47,674.7389995000003,522.1829998000001,279.19900040000005,289.38700009999997,18.890000200000003,11,0,4
2013-04-29 12:00:00,5.56,0.46,12.12,180.08000040000005,671.9390001999996,532.6619998000002,273.6080001,294.33000010000023,20.859,12,0,4
2013-04-29 13:00:00,5.01,0.45,12.89,182.94500029999998,638.504,508.3370004000003,256.8269999999999,288.9120000999999,20.908000100000002,13,0,4
2013-04-29 14:00:00,5.45,0.43,13.14,170.69299970000003,622.7979995999997,499.2200001000001,259.9840001,300.96899970000004,24.0530001,14,0,4
2013-04-29 15:00:00,5.02,0.43,13.13,182.2059998,689.1029998999992,546.3149999999999,292.2320001,314.4290000000004,22.089999799999998,15,0,4
2013-04-29 16:00:00,4.77,0.41,13.41,205.654,783.2460002999999,646.3060000999999,333.7379994000001,343.87299959999996,18.807000000000002,16,0,4
2013-04-29 17:00:00,4.55,0.4,12.89,212.36100020000003,891.7169987999994,729.5210002999996,394.5020002,381.9410001999998,23.562999999999995,17,0,4
2013-04-29 18:00:00,4.36,0.4,13.31,244.9899999,1003.1330002000013,764.7890005999997,405.55199959999993,398.70500019999963,31.5839999,18,0,4
2013-04-29 19:00:00,3.36,0.46,11.91,248.97500010000002,1061.905,778.7449999999995,379.5630005,395.95299980000016,30.281999999999993,19,0,4
2013-04-29 20:00:00,2.05,0.47,11.27,287.2249993000001,1138.7709983999994,873.1449996000001,422.37899999999996,409.778,33.211,20,0,4
2013-04-29 21:00:00,1.86,0.5,10.58,273.6330003,1066.5780006999996,799.4960002000004,396.7460001999999,392.8750002000005,24.0460001,21,0,4
2013-04-29 22:00:00,2.15,0.62,8.41,205.24999990000003,851.5269993000002,627.6709996999999,299.83100020000006,312.99600019999986,19.656999900000002,22,0,4
2013-02-20 00:00:00,3.11,0.93,1.93,161.2239997,892.1329987999989,606.0700005000001,260.4410001,387.4810003000001,22.176,0,2,2
2013-02-20 01:00:00,2.85,0.96,2.31,131.6310001,735.5770001000001,469.2290001999999,197.57600019999998,309.83400029999996,25.4529997,1,2,2
2013-02-20 02:00:00,2.44,0.97,2.51,117.99300009999999,620.2760009000001,392.18400010000005,172.0540001,259.6120003000001,26.8460002,2,2,2
2013-02-20 03:00:00,2.49,0.92,2.93,110.96000000000001,569.8409998,358.8970004,163.7260001,221.8019998000002,28.697999999999997,3,2,2
2013-02-20 04:00:00,1.05,0.9,3.36,111.154,539.3289988999999,358.1840002000001,165.711,206.57300050000018,28.3460002,4,2,2
2013-02-20 05:00:00,1.01,0.92,3.78,119.10399989999999,554.9910004999992,375.10700010000005,183.99099999999996,203.6490001000001,30.640999899999997,5,2,2
2013-02-20 06:00:00,2.85,0.94,3.55,141.56300009999995,673.7590003000009,475.69500040000025,231.70299990000004,234.1150001000002,21.342000099999996,6,2,2
2013-02-20 07:00:00,3.65,0.95,3.88,203.85599969999998,844.7140001999996,637.151,286.7310003,274.6950002000002,25.482000199999995,7,2,2
2013-02-20 08:00:00,4.6,0.92,3.95,255.28199920000006,1034.7170004999994,763.4160001999996,362.9040000999999,337.22000049999997,35.025000100000014,8,2,2
2013-02-20 09:00:00,5.87,0.84,3.97,260.57800009999994,1080.967,764.9009997,369.7630005,349.3919999999998,28.8919999,9,2,2
2013-02-20 10:00:00,6.1,0.8,3.96,253.0400001,1023.6599994999995,763.7170002000003,372.23200009999994,358.17100029999983,29.332000000000004,10,2,2
2013-02-20 11:00:00,6.24,0.75,3.62,225.85299980000002,966.1759998000003,722.5180004999996,376.4019998,359.21100060000003,30.414000100000003,11,2,2
2013-02-20 12:00:00,6.34,0.7,4.09,239.75399930000006,955.103999899999,744.3199996,362.76699989999986,363.4480001999998,32.39800010000001,12,2,2
2013-02-20 13:00:00,6.32,0.64,4.88,234.6880002,965.3050003000001,727.7810001000001,347.2130002,376.64499990000024,25.904999900000007,13,2,2
2013-02-20 14:00:00,6.47,0.61,4.53,209.71999999999997,931.192001100001,685.3480007000003,338.8680001999999,360.33900009999996,25.8009999,14,2,2
2013-02-20 15:00:00,6.51,0.63,3.77,206.26499969999998,935.7189991999999,684.2870009000002,341.1960004,366.90000000000003,27.486000000000004,15,2,2
2013-02-20 16:00:00,6.73,0.64,3.47,228.54499959999993,964.9059988999998,722.7020002,360.51000009999996,395.62000069999976,25.9440001,16,2,2
2013-02-20 17:00:00,6.38,0.65,2.86,263.2349997,1090.4319990999988,876.3659991000001,449.0110005,429.6700006,31.709000100000004,17,2,2
2013-02-20 18:00:00,6.24,0.67,2.32,353.7599997,1369.8250021,1097.7510003000004,559.0069997999999,514.5500001000001,35.5509999,18,2,2
2013-02-20 19:00:00,6.64,0.69,1.83,367.6989995,1514.9930011000013,1179.7320002999998,591.0290007,543.6600011000003,34.934999999999995,19,2,2
2013-02-20 20:00:00,6.05,0.69,1.86,348.9929995,1557.9539997999989,1114.8230006999995,542.5789993000001,519.8110007999999,40.50800029999999,20,2,2
2013-02-20 21:00:00,6.04,0.68,1.96,337.8479997,1459.2240004999992,1050.5520005999997,502.954,502.1279997,41.2990001,21,2,2
2013-02-20 22:00:00,5.62,0.66,2.34,306.90099960000003,1273.0699989,936.7660002000005,449.2230000999999,454.2509995999999,32.7770002,22,2,2
2013-02-20 23:00:00,5.89,0.64,2.29,235.22099979999993,1043.1979994999988,781.6939992000002,362.9959999,400.09099990000004,27.143999899999997,23,2,2
2013-04-23 23:00:00,1.49,0.74,13.48,140.10900019999997,565.3630001000001,428.44299980000034,219.9940002,241.9800001,15.450000000000001,23,1,4
2013-04-24 00:00:00,1.37,0.78,12.17,170.80699999999996,790.5770001999997,570.4889993000004,254.12500000000009,408.0150004000002,15.431999999999999,0,2,4
2013-04-24 01:00:00,1.37,0.83,11.19,97.205,442.63300000000004,306.3440000000001,145.587,208.13600000000002,11.623000000000001,1,2,4
2013-04-24 02:00:00,1.38,0.81,11.01,94.7009999,399.688,280.9629998999999,136.85499999999996,176.29399999999998,10.052,2,2,4
2013-04-24 03:00:00,1.86,0.86,10.11,92.81,383.82400009999935,286.22899979999994,136.82999999999998,153.25199980000005,9.081,3,2,4
2013-04-24 04:00:00,1.52,0.85,9.89,102.044,388.09199980000017,302.374,146.696,168.5810000999998,10.881999999999998,4,2,4
2013-04-24 05:00:00,2.07,0.89,9.45,124.36099999999998,479.9700005999998,379.217,198.9719998,192.43599989999998,14.765999999999998,5,2,4
2013-04-24 06:00:00,3.04,0.87,10.24,175.05900019999999,657.4170000999999,522.3770004,281.7620000999999,255.36900020000004,15.776,6,2,4
2013-04-24 07:00:00,3.83,0.84,11.42,190.33800000000002,760.8640001000001,580.0980003999999,286.77499989999995,302.9889999000001,22.965,7,2,4
2013-04-24 08:00:00,4.57,0.78,13.42,178.46799959999998,741.1960005999997,538.6759995,257.2159998,285.48600020000003,19.123,8,2,4
2013-04-24 09:00:00,4.33,0.72,14.87,166.10900000000004,693.3520004999996,524.7520002000001,262.9219997,281.4719998000001,20.746000000000002,9,2,4
2013-04-24 10:00:00,4.96,0.69,15.57,155.14399999999998,640.4789997999995,487.21499980000004,241.0149998999999,278.30600020000014,22.306999899999994,10,2,4
2013-04-24 11:00:00,5.22,0.65,16.99,164.2679999,625.0830001999999,486.6820003000002,249.87800030000002,283.1889999000003,23.176000000000002,11,2,4
2013-04-24 12:00:00,4.87,0.61,17.65,155.91400000000004,628.4399999000002,491.96300020000024,249.37800019999986,274.2859999000002,21.162999999999997,12,2,4
2013-04-24 13:00:00,4.58,0.63,17.37,144.9739998,613.7760006999997,445.9600001,234.681,264.7500000000001,23.9289999,13,2,4
2013-04-24 14:00:00,4.62,0.59,19.35,148.712,580.8790001999997,454.06699979999996,237.14599979999997,254.7249999000001,24.8910002,14,2,4
2013-04-24 15:00:00,4.58,0.62,18.89,153.41,624.1379998000001,512.6910000000001,271.11199990000006,283.44499990000037,22.6030001,15,2,4
2013-04-24 16:00:00,4.03,0.64,18.38,184.6150002,688.8669995999992,597.5000000000001,320.44299960000006,328.69000010000036,20.703000199999998,16,2,4
2013-04-24 17:00:00,3.62,0.64,18.42,211.6289997,813.1710005999996,681.9779998000001,356.9409997999999,360.9040002999999,21.9089999,17,2,4
2013-04-24 18:00:00,3.26,0.67,17.76,223.26899989999993,916.1480008999991,747.4389998999998,395.4549996999999,393.1519998000001,30.731,18,2,4
2013-04-24 19:00:00,2.69,0.71,16.4,257.9399997,1011.8310006999997,782.4149993999999,409.30200030000003,417.8140003,30.194999900000006,19,2,4
2013-04-24 20:00:00,1.74,0.77,15.41,276.3499994,1048.0580002999995,818.7470002999999,421.13500009999996,404.4390001999999,28.228000100000006,20,2,4
2013-04-24 21:00:00,1.91,0.8,14.89,249.47700000000003,972.7509996999989,742.9289997999999,367.3229998999999,366.60699980000027,25.834000000000003,21,2,4
2013-04-24 22:00:00,1.59,0.88,13.93,196.10799989999998,780.7809997,585.4899998000001,289.4970002,315.00700010000014,15.442,22,2,4
2013-04-08 23:00:00,3.71,0.83,4.42,171.60399989999996,749.3910007999993,550.6920006000003,267.1059998,291.43599990000024,26.865000199999997,23,0,4
2013-04-09 00:00:00,3.7,0.84,4.3,134.64199989999997,745.9559986999994,470.5960003,205.60300010000003,336.44399950000013,27.6799999,0,1,4
2013-04-09 01:00:00,3.4,0.87,3.86,119.93700009999998,629.4780004999998,396.7660000000001,179.1840001,272.7440002000002,26.0179999,1,1,4
2013-04-09 02:00:00,3.34,0.9,3.45,112.3039999,563.4270007999994,360.3660003000002,166.04600019999998,231.36400020000005,22.858000399999995,2,1,4
2013-04-09 03:00:00,3.43,0.87,3.89,109.3140001,518.9039999000001,341.8520002000001,163.62099999999998,207.96000010000006,22.2509998,3,1,4
2013-04-09 04:00:00,3.63,0.87,3.98,113.39000009999995,523.2569996999999,358.3110002000002,173.74900010000005,198.08399980000019,22.532000099999998,4,1,4
2013-04-09 05:00:00,4.01,0.87,4.04,137.00899999999996,612.1489998000002,440.79700010000005,222.85000029999995,214.12900019999992,23.1440002,5,1,4
2013-04-09 06:00:00,3.9,0.89,4.16,185.935,811.7159997999997,585.4969998,285.50600000000003,255.64999989999987,23.9490001,6,1,4
2013-04-09 07:00:00,4.12,0.89,4.76,234.01400049999995,955.2619987999988,676.3190003999998,330.6499992999999,300.68699970000006,30.578000100000004,7,1,4
2013-04-09 08:00:00,4.47,0.88,5.41,242.79700029999998,959.706000699999,709.7569998000001,335.85199989999995,322.9410002000001,26.7140001,8,1,4
2013-04-09 09:00:00,4.98,0.89,5.96,251.34299929999992,910.0739990999988,669.9500003,337.5810002,331.1460004000003,24.039000100000003,9,1,4
2013-04-09 10:00:00,4.87,0.86,6.97,230.9740006,881.1889997999996,637.2060006000002,317.282,323.62199999999984,24.954999899999997,10,1,4
2013-04-09 11:00:00,5.01,0.82,7.82,221.74100079999997,898.8690005000008,650.3080001000001,353.8210002999998,338.58599980000037,24.745,11,1,4
2013-04-09 12:00:00,5.08,0.74,8.76,239.56900009999998,870.9790001000006,658.1359999,343.055,325.10899990000013,19.449000100000006,12,1,4
2013-04-09 13:00:00,5.32,0.71,8.81,231.065,838.6560004,646.5349995999999,319.006,330.36300059999996,21.127999699999997,13,1,4
2013-04-09 14:00:00,4.94,0.73,8.47,244.10799940000004,804.4470002999992,637.6609998000002,328.3920002,332.89399999999983,22.734,14,1,4
2013-04-09 15:00:00,4.67,0.73,8.39,233.8999999,845.6010000999986,675.3999996999997,360.38800010000006,355.97000010000033,21.797000000000004,15,1,4
2013-04-09 16:00:00,3.92,0.76,7.92,259.18100050000004,967.6060004000008,787.0480003000004,398.6770001,410.67700059999953,20.597999999999995,16,1,4
2013-04-09 17:00:00,3.37,0.78,7.79,297.94799980000016,1095.4549993999995,895.9390006000003,464.29300029999996,435.7170004999998,27.070000099999994,17,1,4
2013-04-09 18:00:00,3.22,0.79,7.38,324.06900040000005,1255.3139993999998,998.3400002999998,495.947,459.48200070000007,35.7399999,18,1,4
2013-04-09 19:00:00,2.99,0.82,6.82,325.91099930000007,1371.1130004000006,1037.8230004999996,502.718,482.5239996,33.897000299999995,19,1,4
2013-04-09 20:00:00,2.47,0.86,6.38,323.762,1344.3870001000003,993.0340003999995,490.93500000000006,460.48700040000006,32.43699980000001,20,1,4
2013-04-09 21:00:00,2.7,0.87,6.33,293.79000010000004,1238.1420008,909.5970005999999,440.65700009999995,425.79800009999997,29.258000100000004,21,1,4
2013-04-09 22:00:00,2.55,0.87,6.22,237.1210005,1000.3709995000008,723.4570000000003,348.2689996999999,357.1730002999999,26.449999899999995,22,1,4
2013-11-08 00:00:00,2.24,0.89,7.27,153.18599970000002,750.3769985999994,509.3579998999999,220.99499980000002,337.2390005000001,16.433999999999997,0,4,11
2013-11-08 01:00:00,2.35,0.9,6.83,115.15499979999996,554.1499997000001,379.0370002000001,176.74800009999998,249.37800020000006,11.347999999999995,1,4,11
2013-11-08 02:00:00,1.76,0.92,6.24,105.01900000000002,465.13600039999994,311.15800000000013,153.87399989999997,197.23499990000025,10.971000000000002,2,4,11
2013-11-08 03:00:00,1.86,0.93,5.68,102.9859998,435.8690006,289.24899970000007,145.55299989999997,170.14700010000013,8.971,3,4,11
2013-11-08 04:00:00,2.0,0.94,5.64,102.19200010000002,419.25100039999995,291.21000010000006,144.20600000000002,163.8040001,8.748,4,4,11
2013-11-08 05:00:00,2.07,0.94,5.29,103.26999990000002,433.7179998999999,321.56899999999996,156.53099999999995,177.9850002,11.006000099999998,5,4,11
2013-11-08 06:00:00,1.91,0.91,5.38,123.866,527.5370000999998,411.21499999999986,195.17999999999995,204.68000010000014,11.176,6,4,11
